__time,/external_wrenches/force/x,/external_wrenches/force/y,/external_wrenches/force/z,/external_wrenches/torque/x,/external_wrenches/torque/y,/external_wrenches/torque/z,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781285295.632655,,,,,,,,,,1781285295.631639481,0.785871420,-0.004639898,0.871725203,-0.355331194
1781285295.633134,,,,,,,-0.001902220,-1.763329504,0.000000000,,,,,
1781285295.633433,,,,,,,,,,1781285295.632820129,0.785864492,-0.004642736,0.871191041,-0.357962486
1781285295.634845,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.635222,,,,,,,0.000845488,-1.619421580,0.000000000,,,,,
1781285295.635823,,,,,,,,,,1781285295.635002136,0.785855867,-0.004641165,0.870520247,-0.360971857
1781285295.637342,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.637398,,,,,,,-0.003955563,-1.599633766,0.000000000,,,,,
1781285295.638028,,,,,,,,,,1781285295.637300968,0.785850581,-0.004645666,0.870107401,-0.362792191
1781285295.638391,,,,,,,-0.006830094,-1.587838670,0.000000000,,,,,
1781285295.639044,,,,,,,,,,1781285295.638201952,0.785839310,-0.004662178,0.869221081,-0.366630746
1781285295.639079,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.639272,,,,,,,0.001787546,-1.230276919,0.000000000,,,,,
1781285295.639556,,,,,,,,,,1781285295.639208078,0.785834614,-0.004660377,0.868850399,-0.367870429
1781285295.640795,,,,,,,0.006157856,-1.248882738,0.000000000,,,,,
1781285295.640904,,,,,,,,,,1781285295.640222073,0.785829762,-0.004653956,0.868465475,-0.369172595
1781285295.641056,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.641276,,,,,,,0.007495301,-1.083031590,0.000000000,,,,,
1781285295.641693,,,,,,,,,,1781285295.641136169,0.785825551,-0.004647166,0.868130122,-0.370153805
1781285295.642625,,,,,,,0.008513791,-1.023794340,0.000000000,,,,,
1781285295.643639,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.643646,,,,,,,,,,1781285295.642349958,0.785820407,-0.004637723,0.867718308,-0.371289342
1781285295.643651,,,,,,,0.007160411,-1.019895023,0.000000000,,,,,
1781285295.643679,,,,,,,,,,1781285295.643264771,0.785815737,-0.004630500,0.867342758,-0.372318090
1781285295.647582,,,,,,,,,,1781285295.644089937,0.785811671,-0.004625275,0.867014668,-0.373211624
1781285295.647964,,,,,,,0.005943794,-1.016421457,0.000000000,,,,,
1781285295.647989,,,,,,,0.004894430,-1.013450067,0.000000000,,,,,
1781285295.648453,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.648473,,,,,,,,,,1781285295.647689819,0.785795892,-0.004608517,0.865724975,-0.376681505
1781285295.649803,,,,,,,0.000873275,-1.002270702,0.000000000,,,,,
1781285295.650704,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.650710,,,,,,,,,,1781285295.649775267,0.785789926,-0.004607386,0.865235518,-0.377979376
1781285295.652159,,,,,,,0.011056316,-0.534763272,0.000000000,,,,,
1781285295.652325,,,,,,,,,,1781285295.651641846,0.785778697,-0.004580282,0.864305706,-0.379290321
1781285295.652329,,,,,,,0.010821221,-0.540519817,0.000000000,,,,,
1781285295.652398,,,,,,,,,,1781285295.652165890,0.785774368,-0.004570031,0.863945911,-0.379802367
1781285295.652635,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.653682,,,,,,,0.012799115,-0.471856113,0.000000000,,,,,
1781285295.654171,,,,,,,,,,1781285295.653417587,0.785769529,-0.004556440,0.863542060,-0.380303440
1781285295.654639,,,,,,,0.013204816,-0.467255965,0.000000000,,,,,
1781285295.655048,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.655139,,,,,,,,,,1781285295.654377222,0.785765295,-0.004544134,0.863187248,-0.380738877
1781285295.655931,,,,,,,0.013259763,-0.470204765,0.000000000,,,,,
1781285295.655960,,,,,,,,,,1781285295.655571938,0.785759581,-0.004527400,0.862706000,-0.381332285
1781285295.656610,,,,,,,0.014056706,-0.305397127,0.000000000,,,,,
1781285295.656749,,,,,,,,,,1781285295.656374693,0.785755719,-0.004515377,0.862379609,-0.381593502
1781285295.656943,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.657477,,,,,,,0.014536536,-0.252464180,0.000000000,,,,,
1781285295.657741,,,,,,,,,,1781285295.657275200,0.785751764,-0.004502608,0.862044235,-0.381815258
1781285295.658723,,,,,,,0.015016522,-0.257462422,0.000000000,,,,,
1781285295.658762,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.659047,,,,,,,,,,1781285295.658511639,0.785747058,-0.004486858,0.861643479,-0.382085302
1781285295.659348,,,,,,,0.015578665,-0.263376559,0.000000000,,,,,
1781285295.659636,,,,,,,,,,1781285295.659259319,0.785742940,-0.004472516,0.861291494,-0.382327775
1781285295.660461,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.660517,,,,,,,0.015342284,-0.073219224,0.000000000,,,,,
1781285295.660771,,,,,,,,,,1781285295.660270929,0.785738333,-0.004456655,0.860896181,-0.382403467
1781285295.661337,,,,,,,0.015861500,-0.076176224,0.000000000,,,,,
1781285295.661496,,,,,,,,,,1781285295.661173344,0.785733944,-0.004440977,0.860518123,-0.382478762
1781285295.662235,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.662289,,,,,,,0.016085133,0.009748487,0.000000000,,,,,
1781285295.662485,,,,,,,,,,1781285295.662153482,0.785729502,-0.004424831,0.860134205,-0.382468977
1781285295.664676,,,,,,,0.016442361,0.049659574,0.000000000,,,,,
1781285295.664725,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.664735,,,,,,,,,,1781285295.663994074,0.785724799,-0.004407285,0.859726118,-0.382415984
1781285295.664739,,,,,,,0.017758068,0.039806226,0.000000000,,,,,
1781285295.665209,,,,,,,,,,1781285295.664645433,0.785719153,-0.004384419,0.859233768,-0.382364728
1781285295.665876,,,,,,,0.018289240,0.076190871,0.000000000,,,,,
1781285295.666137,,,,,,,,,,1781285295.665681839,0.785714900,-0.004366603,0.858861364,-0.382290507
1781285295.666406,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.666413,,,,,,,0.019548039,0.066896129,0.000000000,,,,,
1781285295.666692,,,,,,,,,,1781285295.666325092,0.785711738,-0.004352403,0.858583696,-0.382241912
1781285295.667618,,,,,,,0.017832949,0.159594346,0.000000000,,,,,
1781285295.668303,,,,,,,,,,1781285295.667576551,0.785707430,-0.004334680,0.858203973,-0.382083304
1781285295.668396,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.668804,,,,,,,0.019306765,0.149142751,0.000000000,,,,,
1781285295.669181,,,,,,,,,,1781285295.668679476,0.785701765,-0.004309298,0.857701916,-0.381887230
1781285295.669825,,,,,,,0.019240372,0.262411011,0.000000000,,,,,
1781285295.670135,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.670194,,,,,,,,,,1781285295.669708490,0.785697396,-0.004289702,0.857313246,-0.381619972
1781285295.670383,,,,,,,0.020987623,0.250483377,0.000000000,,,,,
1781285295.670674,,,,,,,,,,1781285295.670298576,0.785694362,-0.004274807,0.857042540,-0.381442206
1781285295.671526,,,,,,,0.022184453,0.242275141,0.000000000,,,,,
1781285295.672688,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.672706,,,,,,,,,,1781285295.671374321,0.785690267,-0.004253449,0.856675526,-0.381208952
1781285295.672796,,,,,,,0.023788943,0.231237363,0.000000000,,,,,
1781285295.673988,,,,,,,0.019462398,0.400983672,0.000000000,,,,,
1781285295.676525,,,,,,,,,,1781285295.672523022,0.785685551,-0.004226905,0.856250463,-0.380950938
1781285295.676534,,,,,,,0.021120694,0.390111293,0.000000000,,,,,
1781285295.676583,,,,,,,,,,1781285295.673190117,0.785682114,-0.004211021,0.855939819,-0.380623678
1781285295.676587,,,,,,,0.024793697,0.365967324,0.000000000,,,,,
1781285295.676603,,,,,,,,,,1781285295.675300121,0.785674471,-0.004172333,0.855243915,-0.379909086
1781285295.676615,,,,,,,,,,1781285295.675632477,0.785671504,-0.004154628,0.854972817,-0.379647756
1781285295.677218,,,,,,,,,,1781285295.676825285,0.785667673,-0.004130340,0.854620944,-0.379316804
1781285295.677398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.679929,,,,,,,,,,1781285295.678081036,0.785662444,-0.004096679,0.854137365,-0.378862485
1781285295.679947,,,,,,,0.026182894,0.356765660,0.000000000,,,,,
1781285295.680008,,,,,,,,,,1781285295.679015875,0.785658412,-0.004068115,0.853762255,-0.378525892
1781285295.680011,,,,,,,0.026371780,0.355937861,0.000000000,,,,,
1781285295.680022,,,,,,,,,,1781285295.679399014,0.785655995,-0.004055991,0.853536765,-0.378270784
1781285295.682160,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.682187,,,,,,,,,,1781285295.680980682,0.785650852,-0.004028434,0.853054573,-0.377734834
1781285295.682196,,,,,,,0.028823760,0.339657976,0.000000000,,,,,
1781285295.682280,,,,,,,0.020339057,0.427957326,0.000000000,,,,,
1781285295.682296,,,,,,,0.021587388,0.419846644,0.000000000,,,,,
1781285295.682707,,,,,,,0.018685970,0.439404141,0.000000000,,,,,
1781285295.683903,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.683937,,,,,,,,,,1781285295.682513237,0.785647296,-0.004011873,0.852720135,-0.377345394
1781285295.684448,,,,,,,0.020567441,0.427233885,0.000000000,,,,,
1781285295.685060,,,,,,,,,,1781285295.684306383,0.785637740,-0.003962268,0.851812543,-0.376314997
1781285295.685526,,,,,,,0.022374839,0.667001913,0.000000000,,,,,
1781285295.685628,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.685647,,,,,,,,,,1781285295.685161591,0.785633823,-0.003940022,0.851439049,-0.375651826
1781285295.686547,,,,,,,0.018122855,0.758638163,0.000000000,,,,,
1781285295.686957,,,,,,,,,,1781285295.686299324,0.785629457,-0.003919838,0.851021603,-0.374806883
1781285295.687405,,,,,,,0.018642641,0.825632943,0.000000000,,,,,
1781285295.688174,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.688178,,,,,,,,,,1781285295.687299728,0.785625328,-0.003900102,0.850625749,-0.373932850
1781285295.689243,,,,,,,,,,1781285295.688328505,0.785621632,-0.003882394,0.850270476,-0.373123653
1781285295.689248,,,,,,,0.018597627,0.849854593,0.000000000,,,,,
1781285295.689462,,,,,,,0.018363373,0.876379783,0.000000000,,,,,
1781285295.690411,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.690477,,,,,,,,,,1781285295.689293146,0.785617768,-0.003864032,0.849898252,-0.372247329
1781285295.690487,,,,,,,0.021486256,0.857591371,0.000000000,,,,,
1781285295.690538,,,,,,,,,,1781285295.690209627,0.785614172,-0.003843933,0.849550795,-0.371445120
1781285295.691692,,,,,,,0.018324935,0.876635488,0.000000000,,,,,
1781285295.692122,,,,,,,,,,1781285295.691291332,0.785610109,-0.003824462,0.849157106,-0.370513652
1781285295.692131,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.692385,,,,,,,0.018797900,0.915498515,0.000000000,,,,,
1781285295.692724,,,,,,,,,,1781285295.692241430,0.785606193,-0.003805117,0.848776770,-0.369571488
1781285295.693695,,,,,,,0.018761328,0.954068495,0.000000000,,,,,
1781285295.694140,,,,,,,,,,1781285295.693298101,0.785602520,-0.003786920,0.848419211,-0.368646113
1781285295.694267,,,,,,,0.018675574,0.975514886,0.000000000,,,,,
1781285295.694420,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.694643,,,,,,,,,,1781285295.694202185,0.785598822,-0.003768597,0.848058474,-0.367689042
1781285295.695645,,,,,,,0.018765351,0.994252272,0.000000000,,,,,
1781285295.695855,,,,,,,,,,1781285295.695274591,0.785594945,-0.003749193,0.847679331,-0.366660944
1781285295.696453,,,,,,,0.018989926,1.010236964,0.000000000,,,,,
1781285295.696585,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.696916,,,,,,,,,,1781285295.696183920,0.785591627,-0.003732311,0.847354171,-0.365762852
1781285295.697426,,,,,,,0.018533807,1.029927832,0.000000000,,,,,
1781285295.697710,,,,,,,,,,1781285295.697180986,0.785588021,-0.003714318,0.847000044,-0.364762956
1781285295.698638,,,,,,,0.018859777,1.028055696,0.000000000,,,,,
1781285295.698789,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.698808,,,,,,,,,,1781285295.698487997,0.785583273,-0.003690048,0.846532348,-0.363439991
1781285295.700550,,,,,,,0.023321449,1.001759078,0.000000000,,,,,
1781285295.703809,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.703870,,,,,,,,,,1781285295.700405121,0.785580140,-0.003670140,0.846222833,-0.362584856
1781285295.703879,,,,,,,0.018368157,1.098426593,0.000000000,,,,,
1781285295.703938,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.703949,,,,,,,,,,1781285295.701824903,0.785571254,-0.003625115,0.845340650,-0.359892347
1781285295.704017,,,,,,,0.027261526,1.046438957,0.000000000,,,,,
1781285295.704050,,,,,,,,,,1781285295.702151537,0.785569212,-0.003609698,0.845137454,-0.359300552
1781285295.705978,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.707329,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.708833,,,,,,,0.029238489,1.034809326,0.000000000,,,,,
1781285295.709460,,,,,,,,,,1781285295.708265543,0.785549130,-0.003438955,0.843074548,-0.353257613
1781285295.709539,,,,,,,0.035419983,1.053782357,0.000000000,,,,,
1781285295.709686,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.710181,,,,,,,,,,1781285295.709338427,0.785545688,-0.003403129,0.842718319,-0.352191752
1781285295.710717,,,,,,,0.038957539,1.033033388,0.000000000,,,,,
1781285295.711206,,,,,,,,,,1781285295.710515499,0.785541959,-0.003359893,0.842328726,-0.351045281
1781285295.713126,,,,,,,0.021191880,1.214576646,0.000000000,,,,,
1781285295.713194,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.713201,,,,,,,,,,1781285295.712271452,0.785537360,-0.003330633,0.841846348,-0.349368300
1781285295.714648,,,,,,,,,,1781285295.713775635,0.785531818,-0.003298951,0.841262910,-0.347283276
1781285295.714676,,,,,,,0.018858739,1.241079510,0.000000000,,,,,
1781285295.716444,,,,,,,0.025500748,1.202951773,0.000000000,,,,,
1781285295.717081,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.717092,,,,,,,,,,1781285295.715085983,0.785526627,-0.003258322,0.840712662,-0.345366701
1781285295.718060,,,,,,,0.025772658,1.214578522,0.000000000,,,,,
1781285295.718111,,,,,,,,,,1781285295.717611313,0.785519252,-0.003198904,0.839922884,-0.342566520
1781285295.719363,,,,,,,0.034714843,1.163203654,0.000000000,,,,,
1781285295.719553,,,,,,,,,,1781285295.719105005,0.785513931,-0.003140082,0.839345771,-0.340595563
1781285295.720694,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.720743,,,,,,,0.018827265,1.299500210,0.000000000,,,,,
1781285295.721345,,,,,,,,,,1781285295.720645428,0.785510913,-0.003121880,0.839017705,-0.339339233
1781285295.722753,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.723381,,,,,,,0.022777487,1.277013404,0.000000000,,,,,
1781285295.723449,,,,,,,,,,1781285295.722987890,0.785503467,-0.003066570,0.838201214,-0.336238247
1781285295.724276,,,,,,,0.021100249,1.329389865,0.000000000,,,,,
1781285295.725207,,,,,,,0.027610049,1.292483987,0.000000000,,,,,
1781285295.725990,,,,,,,0.014898583,1.382365248,0.000000000,,,,,
1781285295.726489,,,,,,,0.018640806,1.361272534,0.000000000,,,,,
1781285295.727528,,,,,,,0.021026839,1.347802352,0.000000000,,,,,
1781285295.727938,,,,,,,,,,1781285295.724121332,0.785498707,-0.003033464,0.837676942,-0.334152486
1781285295.728039,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.728049,,,,,,,,,,1781285295.724964380,0.785495797,-0.003006745,0.837354784,-0.332901715
1781285295.728858,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.728866,,,,,,,,,,1781285295.725694656,0.785493181,-0.002993722,0.837064834,-0.331693322
1781285295.728873,,,,,,,0.014609795,1.393812558,0.000000000,,,,,
1781285295.728889,,,,,,,,,,1781285295.726217270,0.785491496,-0.002983196,0.836877977,-0.330924675
1781285295.728939,,,,,,,,,,1781285295.727286100,0.785488796,-0.002964045,0.836577693,-0.329697113
1781285295.728958,,,,,,,,,,1781285295.728197575,0.785485798,-0.002949189,0.836243891,-0.328279855
1781285295.730230,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.730238,,,,,,,0.018743506,1.376398857,0.000000000,,,,,
1781285295.730284,,,,,,,,,,1781285295.729450941,0.785482653,-0.002929067,0.835893050,-0.326802211
1781285295.730757,,,,,,,0.023314353,1.350670361,0.000000000,,,,,
1781285295.730785,,,,,,,,,,1781285295.730319023,0.785479576,-0.002904365,0.835548314,-0.325371157
1781285295.732231,,,,,,,0.019401661,1.385442940,0.000000000,,,,,
1781285295.734794,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.734844,,,,,,,,,,1781285295.731293678,0.785476877,-0.002886224,0.835245286,-0.324075693
1781285295.734854,,,,,,,0.023400019,1.362977331,0.000000000,,,,,
1781285295.736366,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.736385,,,,,,,,,,1781285295.732474566,0.785474336,-0.002865473,0.834958978,-0.322867049
1781285295.736393,,,,,,,0.018134093,1.397724354,0.000000000,,,,,
1781285295.736530,,,,,,,,,,1781285295.733280420,0.785471258,-0.002845860,0.834611416,-0.321355338
1781285295.736534,,,,,,,0.022789740,1.371626928,0.000000000,,,,,
1781285295.736550,,,,,,,,,,1781285295.734549999,0.785468043,-0.002819872,0.834246742,-0.319791206
1781285295.736554,,,,,,,0.027619084,1.344511005,0.000000000,,,,,
1781285295.736566,,,,,,,,,,1781285295.735408783,0.785465311,-0.002792859,0.833935252,-0.318476187
1781285295.736569,,,,,,,0.018925014,1.407001384,0.000000000,,,,,
1781285295.736579,,,,,,,,,,1781285295.736117125,0.785462932,-0.002776647,0.833663461,-0.317270873
1781285295.737305,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.737383,,,,,,,0.013490617,1.445270976,0.000000000,,,,,
1781285295.737616,,,,,,,,,,1781285295.737229347,0.785460107,-0.002762850,0.833340499,-0.315792793
1781285295.738728,,,,,,,,,,1781285295.738232374,0.785457300,-0.002748440,0.833019531,-0.314316212
1781285295.738765,,,,,,,0.014111043,1.445980346,0.000000000,,,,,
1781285295.739047,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.739783,,,,,,,0.013749773,1.453959952,0.000000000,,,,,
1781285295.739849,,,,,,,,,,1781285295.739234686,0.785454666,-0.002735197,0.832718140,-0.312915803
1781285295.741094,,,,,,,,,,1781285295.740571022,0.785451737,-0.002720645,0.832382992,-0.311346288
1781285295.741101,,,,,,,0.013518206,1.458049783,0.000000000,,,,,
1781285295.741659,,,,,,,0.018303802,1.431469134,0.000000000,,,,,
1781285295.741983,,,,,,,,,,1781285295.741473436,0.785448743,-0.002700349,0.832039507,-0.309758962
1781285295.742285,,,,,,,0.018871048,1.430818653,0.000000000,,,,,
1781285295.743252,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.743282,,,,,,,,,,1781285295.742124081,0.785446550,-0.002684940,0.831787535,-0.308590661
1781285295.745773,,,,,,,,,,1781285295.743666172,0.785443986,-0.002663330,0.831491675,-0.307231918
1781285295.745782,,,,,,,0.022440159,1.410972843,0.000000000,,,,,
1781285295.745859,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.745869,,,,,,,,,,1781285295.744863033,0.785440216,-0.002625133,0.831053326,-0.305238874
1781285295.745874,,,,,,,0.026597835,1.387828525,0.000000000,,,,,
1781285295.746731,,,,,,,0.015143295,1.459041166,0.000000000,,,,,
1781285295.746855,,,,,,,,,,1781285295.746121168,0.785436561,-0.002603877,0.830627744,-0.303190853
1781285295.746866,,,,,,,0.021373466,1.424567230,0.000000000,,,,,
1781285295.747380,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.747407,,,,,,,,,,1781285295.746813297,0.785434530,-0.002587101,0.830390650,-0.302072723
1781285295.748163,,,,,,,0.024785132,1.405643162,0.000000000,,,,,
1781285295.752314,,,,,,,,,,1781285295.748094559,0.785432599,-0.002568467,0.830164338,-0.301015926
1781285295.752320,,,,,,,0.015114688,1.462609289,0.000000000,,,,,
1781285295.752561,,,,,,,,,,1781285295.748981714,0.785429055,-0.002547442,0.829748437,-0.298981348
1781285295.752567,,,,,,,0.021295305,1.428487139,0.000000000,,,,,
1781285295.752590,,,,,,,,,,1781285295.749165773,0.785428084,-0.002539295,0.829634268,-0.298434868
1781285295.752594,,,,,,,0.022960501,1.419269555,0.000000000,,,,,
1781285295.752615,,,,,,,,,,1781285295.750485182,0.785425496,-0.002515675,0.829328762,-0.296974822
1781285295.752618,,,,,,,0.027411411,1.394628492,0.000000000,,,,,
1781285295.752638,,,,,,,,,,1781285295.751328468,0.785423221,-0.002490633,0.829058626,-0.295700769
1781285295.752643,,,,,,,0.031303241,1.373048481,0.000000000,,,,,
1781285295.752654,,,,,,,,,,1781285295.752352953,0.785420858,-0.002460575,0.828775954,-0.294382337
1781285295.753495,,,,,,,0.031863074,1.371179680,0.000000000,,,,,
1781285295.754206,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.754270,,,,,,,,,,1781285295.753296614,0.785418359,-0.002427782,0.828474427,-0.292971116
1781285295.754734,,,,,,,0.036180544,1.347219943,0.000000000,,,,,
1781285295.755138,,,,,,,,,,1781285295.754534006,0.785415713,-0.002387686,0.828151409,-0.291478117
1781285295.755595,,,,,,,0.016000760,1.460714481,0.000000000,,,,,
1781285295.756181,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.756196,,,,,,,,,,1781285295.755453587,0.785413175,-0.002370554,0.827840997,-0.289914124
1781285295.757321,,,,,,,0.016431567,1.458587561,0.000000000,,,,,
1781285295.759263,,,,,,,0.020598003,1.435696330,0.000000000,,,,,
1781285295.760470,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.760481,,,,,,,,,,1781285295.757002115,0.785410956,-0.002355073,0.827569139,-0.288539868
1781285295.760494,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.760498,,,,,,,,,,1781285295.758998394,0.785405521,-0.002306538,0.826897231,-0.285156970
1781285295.760874,,,,,,,0.016347877,1.457793493,0.000000000,,,,,
1781285295.760984,,,,,,,,,,1781285295.760534048,0.785403112,-0.002289329,0.826598672,-0.283622406
1781285295.761759,,,,,,,0.020995450,1.432319746,0.000000000,,,,,
1781285295.762045,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.762105,,,,,,,,,,1781285295.761517763,0.785399482,-0.002255544,0.826145983,-0.281317551
1781285295.762696,,,,,,,0.017634870,1.450080045,0.000000000,,,,,
1781285295.763491,,,,,,,,,,1781285295.762504578,0.785397471,-0.002239712,0.825894601,-0.280015757
1781285295.763617,,,,,,,0.021576699,1.428499481,0.000000000,,,,,
1781285295.763947,,,,,,,,,,1781285295.763520956,0.785395007,-0.002215714,0.825584928,-0.278426944
1781285295.764173,,,,,,,0.026394099,1.402096621,0.000000000,,,,,
1781285295.764599,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.764606,,,,,,,,,,1781285295.764012814,0.785393469,-0.002197239,0.825390717,-0.277445482
1781285295.765751,,,,,,,0.008555730,1.497058901,0.000000000,,,,,
1781285295.766106,,,,,,,,,,1781285295.765598059,0.785390737,-0.002186549,0.825046402,-0.275574995
1781285295.766886,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.766901,,,,,,,0.014193258,1.466383298,0.000000000,,,,,
1781285295.766923,,,,,,,,,,1781285295.766406775,0.785388583,-0.002172478,0.824774653,-0.274121302
1781285295.767407,,,,,,,0.014623687,1.455238446,0.000000000,,,,,
1781285295.767498,,,,,,,,,,1781285295.767191172,0.785386877,-0.002160932,0.824559134,-0.272972347
1781285295.768569,,,,,,,0.008068774,1.490910927,0.000000000,,,,,
1781285295.768696,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.768704,,,,,,,,,,1781285295.768309593,0.785384507,-0.002152048,0.824260370,-0.271330698
1781285295.769848,,,,,,,0.013015995,1.464041247,0.000000000,,,,,
1781285295.769997,,,,,,,,,,1781285295.769220591,0.785382620,-0.002140572,0.824022279,-0.270039870
1781285295.770513,,,,,,,0.008425435,1.482344003,0.000000000,,,,,
1781285295.770548,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.770702,,,,,,,,,,1781285295.770340919,0.785380146,-0.002130787,0.823710669,-0.268318359
1781285295.771634,,,,,,,0.009777838,1.472426197,0.000000000,,,,,
1781285295.772434,,,,,,,,,,1781285295.771413326,0.785378026,-0.002121016,0.823443999,-0.266846910
1781285295.772441,,,,,,,0.008985225,1.474497352,0.000000000,,,,,
1781285295.772748,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
1781285295.772754,,,,,,,,,,1781285295.772279263,0.785376082,-0.002112750,0.823199768,-0.265490485
1781285295.773751,,,,,,,0.008688930,1.473137555,0.000000000,,,,,
1781285295.773788,,,,,,,,,,1781285295.773202181,0.785373891,-0.002103698,0.822924791,-0.263955838
1781285295.774821,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,
