__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781281688.406929,0.644491704,1.400174509,0.000000000,,,,,
1781281688.406965,,,,1781281688.406657696,1.568234432,-0.168441491,-3.190000181,-0.024027183
1781281688.407951,0.656165452,1.399253266,0.000000000,,,,,
1781281688.408079,,,,1781281688.407632113,1.567988742,-0.167478903,-3.190032418,-0.021974492
1781281688.408521,0.653231348,1.387531943,0.000000000,,,,,
1781281688.408563,,,,1781281688.408285379,1.567870846,-0.167017796,-3.190047238,-0.020995051
1781281688.410154,0.657101164,1.385315777,0.000000000,,,,,
1781281688.410162,,,,1781281688.409868002,1.567650932,-0.166148057,-3.190072600,-0.019161447
1781281688.410967,0.651621481,1.372965845,0.000000000,,,,,
1781281688.410992,,,,1781281688.410690546,1.567501546,-0.165560094,-3.190088771,-0.017922611
1781281688.412102,0.655770509,1.369649025,0.000000000,,,,,
1781281688.412112,,,,1781281688.411670923,1.567343121,-0.164930186,-3.190104724,-0.016606978
1781281688.412748,0.667408273,1.370741066,0.000000000,,,,,
1781281688.412761,,,,1781281688.412579536,1.567185491,-0.164289832,-3.190119395,-0.015291803
1781281688.413272,0.663429161,1.361791879,0.000000000,,,,,
1781281688.413341,,,,1781281688.413166523,1.567069031,-0.163818193,-3.190129578,-0.014323690
1781281688.414303,0.665564884,1.358449164,0.000000000,,,,,
1781281688.414454,,,,1781281688.414234638,1.566907642,-0.163159852,-3.190142417,-0.012979985
1781281688.415809,0.670253688,1.354892036,0.000000000,,,,,
1781281688.415896,,,,1781281688.415461302,1.566722004,-0.162393663,-3.190155485,-0.011431162
1781281688.416436,0.665520819,1.344253611,0.000000000,,,,,
1781281688.416641,,,,1781281688.416287661,1.566573285,-0.161781878,-3.190164857,-0.010195448
1781281688.417543,0.666900403,1.339067077,0.000000000,,,,,
1781281688.418161,,,,1781281688.417469501,1.566395625,-0.161046179,-3.190174475,-0.008718240
1781281688.418670,0.673064393,1.335739156,0.000000000,,,,,
1781281688.418729,,,,1781281688.418435812,1.566235808,-0.160375457,-3.190181836,-0.007387150
1781281688.419899,0.668949263,1.326506410,0.000000000,,,,,
1781281688.420281,,,,1781281688.419790030,1.566044501,-0.159573481,-3.190188786,-0.005796856
1781281688.420870,0.664016377,1.315440803,0.000000000,,,,,
